2026-07-30 17:54:55 WARNING  | DexSniper            | AI client disabled — no valid API key.
2026-07-30 23:41:53 INFO     | DexSniper            | ==================================================
2026-07-30 23:41:53 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:42:24 INFO     | DexSniper            | ==================================================
2026-07-30 23:42:24 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:42:24 INFO     | DexSniper            |   Runtime: 1:11:08.593929
2026-07-30 23:42:24 INFO     | DexSniper            |   Pairs detected: 15
2026-07-30 23:42:24 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:42:24 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:42:24 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:42:24 INFO     | DexSniper            | ==================================================
2026-07-30 23:42:24 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:43:13 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-30 23:43:13 INFO     | DexSniper            | ==================================================
2026-07-30 23:43:13 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:43:13 INFO     | DexSniper            |   Runtime: 1:11:57.849284
2026-07-30 23:43:13 INFO     | DexSniper            |   Pairs detected: 15
2026-07-30 23:43:13 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:43:13 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:43:13 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:43:13 INFO     | DexSniper            | ==================================================
2026-07-30 23:43:13 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:43:44 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xF5503215... Pair: 0x57aC144e...
2026-07-30 23:44:34 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 23:44:34 INFO     | DexSniper            | ==================================================
2026-07-30 23:44:34 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:44:34 INFO     | DexSniper            |   Runtime: 1:13:19.260981
2026-07-30 23:44:34 INFO     | DexSniper            |   Pairs detected: 16
2026-07-30 23:44:34 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:44:34 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:44:34 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:44:34 INFO     | DexSniper            | ==================================================
2026-07-30 23:44:34 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:45:05 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xeeD278fC... Pair: 0xC5315903...
2026-07-30 23:45:56 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 23:45:56 INFO     | DexSniper            | ==================================================
2026-07-30 23:45:56 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:45:56 INFO     | DexSniper            |   Runtime: 1:14:40.640314
2026-07-30 23:45:56 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 23:45:56 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:45:56 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:45:56 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:45:56 INFO     | DexSniper            | ==================================================
2026-07-30 23:45:56 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:46:26 INFO     | DexSniper            | ==================================================
2026-07-30 23:46:26 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:46:26 INFO     | DexSniper            |   Runtime: 1:15:11.444321
2026-07-30 23:46:26 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 23:46:26 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:46:26 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:46:26 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:46:26 INFO     | DexSniper            | ==================================================
2026-07-30 23:46:26 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:46:57 INFO     | DexSniper            | ==================================================
2026-07-30 23:46:57 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:46:57 INFO     | DexSniper            |   Runtime: 1:15:41.649192
2026-07-30 23:46:57 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 23:46:57 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:46:57 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:46:57 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:46:57 INFO     | DexSniper            | ==================================================
2026-07-30 23:46:57 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:47:46 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-30 23:47:46 INFO     | DexSniper            | ==================================================
2026-07-30 23:47:46 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:47:46 INFO     | DexSniper            |   Runtime: 1:16:30.899198
2026-07-30 23:47:46 INFO     | DexSniper            |   Pairs detected: 17
2026-07-30 23:47:46 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:47:46 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:47:46 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:47:46 INFO     | DexSniper            | ==================================================
2026-07-30 23:47:46 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:48:17 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x2Ca2B94D... Pair: 0xbED4C8Ef...
2026-07-30 23:49:07 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 23:49:07 INFO     | DexSniper            | ==================================================
2026-07-30 23:49:07 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:49:07 INFO     | DexSniper            |   Runtime: 1:17:52.236909
2026-07-30 23:49:07 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:49:07 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:49:07 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:49:07 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:49:07 INFO     | DexSniper            | ==================================================
2026-07-30 23:49:07 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:49:38 INFO     | DexSniper            | ==================================================
2026-07-30 23:49:38 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:49:38 INFO     | DexSniper            |   Runtime: 1:18:23.046659
2026-07-30 23:49:38 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:49:38 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:49:38 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:49:38 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:49:38 INFO     | DexSniper            | ==================================================
2026-07-30 23:49:38 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:50:38 ERROR    | DexSniper            | Error fetching events: HTTPSConnectionPool(host='bsc-dataseed.binance.org', port=443): Read timed out.
2026-07-30 23:50:38 INFO     | DexSniper            | ==================================================
2026-07-30 23:50:38 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:50:38 INFO     | DexSniper            |   Runtime: 1:19:23.256639
2026-07-30 23:50:38 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:50:38 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:50:38 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:50:38 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:50:38 INFO     | DexSniper            | ==================================================
2026-07-30 23:50:38 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:51:09 INFO     | DexSniper            | ==================================================
2026-07-30 23:51:09 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:51:09 INFO     | DexSniper            |   Runtime: 1:19:54.040343
2026-07-30 23:51:09 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:51:09 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:51:09 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:51:09 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:51:09 INFO     | DexSniper            | ==================================================
2026-07-30 23:51:09 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:51:39 INFO     | DexSniper            | ==================================================
2026-07-30 23:51:39 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:51:39 INFO     | DexSniper            |   Runtime: 1:20:24.266353
2026-07-30 23:51:39 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:51:39 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:51:39 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:51:39 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:51:39 INFO     | DexSniper            | ==================================================
2026-07-30 23:51:39 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:52:29 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-30 23:52:29 INFO     | DexSniper            | ==================================================
2026-07-30 23:52:29 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:52:29 INFO     | DexSniper            |   Runtime: 1:21:13.546481
2026-07-30 23:52:29 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:52:29 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:52:29 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:52:29 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:52:29 INFO     | DexSniper            | ==================================================
2026-07-30 23:52:29 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:52:59 INFO     | DexSniper            | ==================================================
2026-07-30 23:52:59 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:52:59 INFO     | DexSniper            |   Runtime: 1:21:44.404633
2026-07-30 23:52:59 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:52:59 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:52:59 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:52:59 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:52:59 INFO     | DexSniper            | ==================================================
2026-07-30 23:52:59 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:54:00 ERROR    | DexSniper            | Error fetching events: HTTPSConnectionPool(host='bsc-dataseed.binance.org', port=443): Read timed out.
2026-07-30 23:54:00 INFO     | DexSniper            | ==================================================
2026-07-30 23:54:00 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:54:00 INFO     | DexSniper            |   Runtime: 1:22:44.655286
2026-07-30 23:54:00 INFO     | DexSniper            |   Pairs detected: 18
2026-07-30 23:54:00 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:54:00 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:54:00 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:54:00 INFO     | DexSniper            | ==================================================
2026-07-30 23:54:00 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:54:30 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xD658Ad1e... Pair: 0x233D375d...
2026-07-30 23:55:21 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 23:55:21 INFO     | DexSniper            | ==================================================
2026-07-30 23:55:21 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:55:21 INFO     | DexSniper            |   Runtime: 1:24:06.027461
2026-07-30 23:55:21 INFO     | DexSniper            |   Pairs detected: 19
2026-07-30 23:55:21 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:55:21 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:55:21 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:55:21 INFO     | DexSniper            | ==================================================
2026-07-30 23:55:21 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:55:52 INFO     | DexSniper            | ==================================================
2026-07-30 23:55:52 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:55:52 INFO     | DexSniper            |   Runtime: 1:24:36.829452
2026-07-30 23:55:52 INFO     | DexSniper            |   Pairs detected: 19
2026-07-30 23:55:52 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:55:52 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:55:52 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:55:52 INFO     | DexSniper            | ==================================================
2026-07-30 23:55:52 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:56:22 INFO     | DexSniper            | ==================================================
2026-07-30 23:56:22 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:56:22 INFO     | DexSniper            |   Runtime: 1:25:07.054761
2026-07-30 23:56:22 INFO     | DexSniper            |   Pairs detected: 19
2026-07-30 23:56:22 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:56:22 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:56:22 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:56:22 INFO     | DexSniper            | ==================================================
2026-07-30 23:56:22 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:57:11 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-30 23:57:11 INFO     | DexSniper            | ==================================================
2026-07-30 23:57:11 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:57:11 INFO     | DexSniper            |   Runtime: 1:25:56.306333
2026-07-30 23:57:11 INFO     | DexSniper            |   Pairs detected: 19
2026-07-30 23:57:11 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:57:11 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:57:11 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:57:11 INFO     | DexSniper            | ==================================================
2026-07-30 23:57:11 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:57:42 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xAEA504f6... Pair: 0xa9cea94a...
2026-07-30 23:58:33 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-30 23:58:33 INFO     | DexSniper            | ==================================================
2026-07-30 23:58:33 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:58:33 INFO     | DexSniper            |   Runtime: 1:27:17.702311
2026-07-30 23:58:33 INFO     | DexSniper            |   Pairs detected: 20
2026-07-30 23:58:33 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:58:33 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:58:33 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:58:33 INFO     | DexSniper            | ==================================================
2026-07-30 23:58:33 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:59:04 INFO     | DexSniper            | ==================================================
2026-07-30 23:59:04 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:59:04 INFO     | DexSniper            |   Runtime: 1:27:48.502462
2026-07-30 23:59:04 INFO     | DexSniper            |   Pairs detected: 20
2026-07-30 23:59:04 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:59:04 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:59:04 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:59:04 INFO     | DexSniper            | ==================================================
2026-07-30 23:59:04 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-30 23:59:35 INFO     | DexSniper            | ==================================================
2026-07-30 23:59:35 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-30 23:59:35 INFO     | DexSniper            |   Runtime: 1:28:20.116129
2026-07-30 23:59:35 INFO     | DexSniper            |   Pairs detected: 20
2026-07-30 23:59:35 INFO     | DexSniper            |   Scams filtered: 0
2026-07-30 23:59:35 INFO     | DexSniper            |   Trades executed: 3
2026-07-30 23:59:35 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-30 23:59:35 INFO     | DexSniper            | ==================================================
2026-07-30 23:59:35 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:00:24 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-31 00:00:24 INFO     | DexSniper            | ==================================================
2026-07-31 00:00:24 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:00:24 INFO     | DexSniper            |   Runtime: 1:29:09.371707
2026-07-31 00:00:24 INFO     | DexSniper            |   Pairs detected: 20
2026-07-31 00:00:24 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:00:24 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:00:24 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:00:24 INFO     | DexSniper            | ==================================================
2026-07-31 00:00:24 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:00:55 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xad700e8F... Pair: 0x2e94ab28...
2026-07-31 00:01:46 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-31 00:01:46 INFO     | DexSniper            | ==================================================
2026-07-31 00:01:46 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:01:46 INFO     | DexSniper            |   Runtime: 1:30:30.663645
2026-07-31 00:01:46 INFO     | DexSniper            |   Pairs detected: 21
2026-07-31 00:01:46 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:01:46 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:01:46 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:01:46 INFO     | DexSniper            | ==================================================
2026-07-31 00:01:46 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:02:16 INFO     | DexSniper            | ==================================================
2026-07-31 00:02:16 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:02:16 INFO     | DexSniper            |   Runtime: 1:31:01.490946
2026-07-31 00:02:16 INFO     | DexSniper            |   Pairs detected: 21
2026-07-31 00:02:16 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:02:16 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:02:16 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:02:16 INFO     | DexSniper            | ==================================================
2026-07-31 00:02:16 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:02:47 INFO     | DexSniper            | ==================================================
2026-07-31 00:02:47 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:02:47 INFO     | DexSniper            |   Runtime: 1:31:31.705687
2026-07-31 00:02:47 INFO     | DexSniper            |   Pairs detected: 21
2026-07-31 00:02:47 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:02:47 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:02:47 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:02:47 INFO     | DexSniper            | ==================================================
2026-07-31 00:02:47 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:03:36 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-31 00:03:36 INFO     | DexSniper            | ==================================================
2026-07-31 00:03:36 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:03:36 INFO     | DexSniper            |   Runtime: 1:32:20.949775
2026-07-31 00:03:36 INFO     | DexSniper            |   Pairs detected: 21
2026-07-31 00:03:36 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:03:36 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:03:36 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:03:36 INFO     | DexSniper            | ==================================================
2026-07-31 00:03:36 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:04:07 INFO     | DexSniper            | ==================================================
2026-07-31 00:04:07 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:04:07 INFO     | DexSniper            |   Runtime: 1:32:51.724743
2026-07-31 00:04:07 INFO     | DexSniper            |   Pairs detected: 21
2026-07-31 00:04:07 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:04:07 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:04:07 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:04:07 INFO     | DexSniper            | ==================================================
2026-07-31 00:04:07 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:04:37 INFO     | DexSniper            | ==================================================
2026-07-31 00:04:37 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:04:37 INFO     | DexSniper            |   Runtime: 1:33:21.929689
2026-07-31 00:04:37 INFO     | DexSniper            |   Pairs detected: 21
2026-07-31 00:04:37 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:04:37 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:04:37 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:04:37 INFO     | DexSniper            | ==================================================
2026-07-31 00:04:37 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:05:26 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-31 00:05:26 INFO     | DexSniper            | ==================================================
2026-07-31 00:05:26 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:05:26 INFO     | DexSniper            |   Runtime: 1:34:11.157769
2026-07-31 00:05:26 INFO     | DexSniper            |   Pairs detected: 21
2026-07-31 00:05:26 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:05:26 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:05:26 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:05:26 INFO     | DexSniper            | ==================================================
2026-07-31 00:05:26 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:05:57 INFO     | DexSniper            | 🆕 New pair detected! Token: 0x0E09FaBB... Pair: 0x778ACC64...
2026-07-31 00:06:48 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-31 00:06:48 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xb0D1D396... Pair: 0x2903b64C...
2026-07-31 00:07:08 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-31 00:07:08 INFO     | DexSniper            | ==================================================
2026-07-31 00:07:08 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:07:08 INFO     | DexSniper            |   Runtime: 1:35:52.833138
2026-07-31 00:07:08 INFO     | DexSniper            |   Pairs detected: 23
2026-07-31 00:07:08 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:07:08 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:07:08 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:07:08 INFO     | DexSniper            | ==================================================
2026-07-31 00:07:08 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:07:39 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xea3E7b0E... Pair: 0xC4B0b336...
2026-07-31 00:08:29 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-31 00:08:29 INFO     | DexSniper            | ==================================================
2026-07-31 00:08:29 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:08:29 INFO     | DexSniper            |   Runtime: 1:37:14.127920
2026-07-31 00:08:29 INFO     | DexSniper            |   Pairs detected: 24
2026-07-31 00:08:29 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:08:29 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:08:29 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:08:29 INFO     | DexSniper            | ==================================================
2026-07-31 00:08:29 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:09:00 INFO     | DexSniper            | ==================================================
2026-07-31 00:09:00 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:09:00 INFO     | DexSniper            |   Runtime: 1:37:44.900499
2026-07-31 00:09:00 INFO     | DexSniper            |   Pairs detected: 24
2026-07-31 00:09:00 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:09:00 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:09:00 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:09:00 INFO     | DexSniper            | ==================================================
2026-07-31 00:09:00 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:09:30 INFO     | DexSniper            | ==================================================
2026-07-31 00:09:30 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:09:30 INFO     | DexSniper            |   Runtime: 1:38:15.099604
2026-07-31 00:09:30 INFO     | DexSniper            |   Pairs detected: 24
2026-07-31 00:09:30 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:09:30 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:09:30 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:09:30 INFO     | DexSniper            | ==================================================
2026-07-31 00:09:30 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:10:19 ERROR    | DexSniper            | Error fetching events: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-07-31 00:10:19 INFO     | DexSniper            | ==================================================
2026-07-31 00:10:19 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:10:19 INFO     | DexSniper            |   Runtime: 1:39:04.339951
2026-07-31 00:10:19 INFO     | DexSniper            |   Pairs detected: 24
2026-07-31 00:10:19 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:10:19 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:10:19 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:10:19 INFO     | DexSniper            | ==================================================
2026-07-31 00:10:19 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:10:50 INFO     | DexSniper            | 🆕 New pair detected! Token: 0xB148928A... Pair: 0x86c616E8...
2026-07-31 00:11:41 WARNING  | DexSniper            |   → Cannot read token info. Skipping.
2026-07-31 00:11:41 INFO     | DexSniper            | ==================================================
2026-07-31 00:11:41 INFO     | DexSniper            |   📊 DEX SNIPER STATS
2026-07-31 00:11:41 INFO     | DexSniper            |   Runtime: 1:40:25.689277
2026-07-31 00:11:41 INFO     | DexSniper            |   Pairs detected: 25
2026-07-31 00:11:41 INFO     | DexSniper            |   Scams filtered: 0
2026-07-31 00:11:41 INFO     | DexSniper            |   Trades executed: 3
2026-07-31 00:11:41 INFO     | DexSniper            |   Total invested: 0.15000000000000002 BSC
2026-07-31 00:11:41 INFO     | DexSniper            | ==================================================
2026-07-31 00:11:41 INFO     | DexSniper            | ⏰ Sleeping 30s...
2026-07-31 00:12:12 INFO     | DexSniper            | ==================================================
